date,t_mean,t_max,t_min,rh_mean,app_t_mean,app_t_max,hours_above_32,city
2015-11-08,24.445833333333336,28.2,22.5,86.375,28.5125,31.4,0,salem
2015-11-08,24.916666666666668,27.7,24.0,87.91666666666667,29.016666666666666,31.6,0,trichy
2015-11-09,25.425,26.1,24.9,91.875,26.683333333333337,28.5,0,chennai
2015-11-09,23.0125,25.1,21.6,91.25,26.445833333333336,28.4,0,coimbatore
2015-11-09,25.541666666666668,28.9,23.4,87.875,30.516666666666666,33.7,0,madurai
2015-11-09,23.229166666666668,24.3,22.4,89.66666666666667,25.929166666666664,27.4,0,salem
2015-11-09,23.883333333333336,24.8,23.2,88.16666666666667,25.27916666666667,26.8,0,trichy
2015-11-10,25.5375,27.0,24.4,79.33333333333333,26.78333333333333,28.0,0,chennai
2015-11-10,22.104166666666668,23.4,20.9,87.20833333333333,24.870833333333337,26.3,0,coimbatore
2015-11-10,24.104166666666668,26.1,22.5,87.625,28.275,29.9,0,madurai
2015-11-10,21.72083333333333,23.3,19.9,89.20833333333333,24.1,26.5,0,salem
2015-11-10,22.854166666666668,25.9,20.0,78.91666666666667,23.804166666666664,27.0,0,trichy
2015-11-11,25.579166666666666,28.2,24.4,89.79166666666667,29.70833333333333,32.5,0,chennai
2015-11-11,22.933333333333337,25.2,20.6,88.33333333333333,26.70833333333333,29.4,0,coimbatore
2015-11-11,25.995833333333337,29.2,22.2,77.91666666666667,30.325,33.9,0,madurai
2015-11-11,24.02916666666667,26.0,22.5,88.83333333333333,28.48333333333333,30.3,0,salem
2015-11-11,25.65416666666667,29.2,22.3,79.375,29.7625,35.0,0,trichy
2015-11-12,25.77916666666667,28.0,24.3,89.41666666666667,30.0125,32.4,0,chennai
2015-11-12,24.204166666666666,27.6,21.2,85.25,28.1375,31.8,0,coimbatore
2015-11-12,26.379166666666663,30.1,23.1,80.25,31.0,34.3,0,madurai
2015-11-12,24.96666666666667,28.9,22.1,87.29166666666667,29.52083333333333,34.8,0,salem
2015-11-12,25.98333333333333,30.2,23.1,84.95833333333333,30.495833333333337,35.4,0,trichy
2015-11-13,25.704166666666666,27.9,24.4,83.54166666666667,28.35833333333333,30.5,0,chennai
2015-11-13,23.3125,25.5,21.0,88.33333333333333,27.04583333333333,28.9,0,coimbatore
2015-11-13,25.03333333333333,28.0,23.3,86.45833333333333,29.2875,32.0,0,madurai
2015-11-13,23.2375,26.1,21.5,88.375,26.90833333333333,29.5,0,salem
2015-11-13,24.504166666666663,26.9,23.3,84.75,27.991666666666664,30.8,0,trichy
2015-11-14,26.475,29.2,24.7,77.625,28.825,30.7,0,chennai
2015-11-14,21.58333333333333,24.3,19.0,79.83333333333333,23.60833333333333,26.1,0,coimbatore
2015-11-14,23.0125,26.1,21.8,83.25,25.829166666666666,28.1,0,madurai
2015-11-14,22.8,25.5,20.4,78.79166666666667,25.45833333333333,27.7,0,salem
2015-11-14,22.53333333333333,23.6,21.3,86.875,25.229166666666668,26.1,0,trichy
2015-11-15,25.195833333333336,25.8,24.7,91.20833333333331,28.0875,29.5,0,chennai
2015-11-15,20.55,22.6,19.0,91.5,23.291666666666668,25.5,0,coimbatore
2015-11-15,21.9,23.4,21.2,87.83333333333333,24.541666666666668,26.8,0,madurai
2015-11-15,20.883333333333333,23.5,20.2,89.5,23.416666666666668,25.9,0,salem
2015-11-15,21.20833333333333,22.7,20.5,93.45833333333331,23.42083333333333,25.5,0,trichy
2015-11-16,25.1375,25.7,24.8,93.0,28.516666666666666,30.6,0,chennai
2015-11-16,22.52916666666667,26.2,19.8,87.45833333333333,26.058333333333337,29.1,0,coimbatore
2015-11-16,24.941666666666663,28.8,21.2,82.375,29.304166666666664,34.5,0,madurai
2015-11-16,22.35,25.5,19.8,88.29166666666667,25.641666666666666,29.0,0,salem
2015-11-16,24.3125,28.3,20.5,80.29166666666667,27.20833333333333,32.3,0,trichy
2015-11-17,24.15833333333333,26.3,22.4,85.95833333333333,27.05,29.4,0,chennai
2015-11-17,23.870833333333337,26.8,21.6,84.29166666666667,27.9,30.9,0,coimbatore
2015-11-17,25.7625,29.8,22.1,83.25,30.52083333333333,35.5,0,madurai
2015-11-17,23.3125,26.4,20.6,83.375,26.379166666666663,28.9,0,salem
2015-11-17,25.775,29.4,21.8,79.16666666666667,29.65833333333333,33.3,0,trichy
2015-11-18,25.2125,28.5,23.0,86.0,29.641666666666666,33.9,0,chennai
2015-11-18,23.95833333333333,26.7,22.2,84.125,27.541666666666668,29.6,0,coimbatore
2015-11-18,25.52916666666667,28.5,23.5,86.25,30.433333333333337,32.9,0,madurai
2015-11-18,23.85833333333333,26.2,21.2,84.75,27.6,29.8,0,salem
2015-11-18,25.7125,28.3,23.1,83.91666666666667,30.27916666666667,32.6,0,trichy
2015-11-19,25.075,27.6,24.0,92.04166666666669,30.0875,32.6,0,chennai
2015-11-19,23.625,26.3,22.1,89.20833333333333,27.625,31.0,0,coimbatore
2015-11-19,24.954166666666666,28.0,23.3,89.83333333333333,30.1,33.4,0,madurai
2015-11-19,24.370833333333337,28.1,22.8,88.625,28.84166666666667,32.8,0,salem
2015-11-19,25.054166666666664,28.3,23.8,89.54166666666667,29.75,33.7,0,trichy
2015-11-20,25.391666666666666,28.0,24.0,90.75,29.933333333333337,32.6,0,chennai
2015-11-20,23.116666666666664,26.1,21.5,91.33333333333331,26.766666666666666,30.0,0,coimbatore
2015-11-20,24.695833333333336,28.7,22.9,90.25,29.566666666666663,33.8,0,madurai
2015-11-20,24.266666666666666,27.8,22.5,89.125,28.48333333333333,32.1,0,salem
2015-11-20,24.870833333333337,28.1,23.1,90.25,29.2625,32.3,0,trichy
2015-11-21,25.7125,28.3,23.9,88.79166666666667,29.691666666666663,32.8,0,chennai
2015-11-21,23.383333333333336,27.1,21.3,86.79166666666667,26.5625,30.4,0,coimbatore
2015-11-21,25.39583333333333,28.9,23.0,83.83333333333333,29.70833333333333,34.0,0,madurai
2015-11-21,24.7875,28.8,22.5,85.25,28.725,33.0,0,salem
2015-11-21,25.47083333333333,28.8,23.5,85.125,29.25,33.1,0,trichy
2015-11-22,25.4125,27.3,24.4,90.79166666666669,29.34166666666667,31.3,0,chennai
2015-11-22,22.504166666666663,24.2,21.7,91.95833333333331,25.52083333333333,26.8,0,coimbatore
2015-11-22,23.53333333333333,24.4,23.1,94.95833333333331,27.65,29.1,0,madurai
2015-11-22,23.79583333333333,26.8,22.8,91.75,27.85833333333333,30.4,0,salem
2015-11-22,23.75,24.9,23.1,96.16666666666669,27.7625,29.0,0,trichy
2015-11-23,25.525,28.5,24.1,89.95833333333333,29.791666666666668,33.1,0,chennai
2015-11-23,23.2375,26.2,21.4,86.83333333333333,26.2625,28.8,0,coimbatore
2015-11-23,24.891666666666666,28.0,23.0,87.33333333333333,29.35,32.9,0,madurai
2015-11-23,23.6625,25.8,22.3,91.5,27.83333333333333,30.0,0,salem
2015-11-23,24.58333333333333,27.9,22.7,90.08333333333331,28.625,32.2,0,trichy
2015-11-24,25.945833333333336,28.9,23.4,85.54166666666667,30.1375,33.6,0,chennai
2015-11-24,23.5875,26.8,21.4,84.91666666666667,26.725,29.6,0,coimbatore
2015-11-24,25.391666666666666,28.7,22.9,83.25,29.59166666666667,33.3,0,madurai
2015-11-24,24.620833333333337,28.3,22.0,84.83333333333333,28.54583333333333,32.0,0,salem
2015-11-24,25.3625,29.1,23.1,85.45833333333333,29.21666666666667,33.3,0,trichy
2015-11-25,25.9625,28.9,23.2,79.70833333333333,29.004166666666663,31.7,0,chennai
2015-11-25,23.25,27.2,19.7,79.75,25.808333333333337,30.2,0,coimbatore
2015-11-25,25.254166666666663,29.3,21.7,75.83333333333333,28.39583333333333,32.7,0,madurai
2015-11-25,24.375,28.6,21.3,74.875,27.2,31.5,0,salem
2015-11-25,25.34166666666667,29.3,22.0,76.5,28.291666666666668,32.3,0,trichy
2015-11-26,26.0125,28.5,24.0,79.25,28.929166666666664,30.9,0,chennai
2015-11-26,23.475,27.7,18.9,72.33333333333333,25.98333333333333,31.2,0,coimbatore
2015-11-26,24.84583333333333,30.1,18.9,76.125,27.879166666666663,33.4,0,madurai
2015-11-26,24.33333333333333,28.9,19.7,77.54166666666667,27.35,31.8,0,salem
2015-11-26,24.954166666666666,29.0,20.7,80.625,28.08333333333333,32.1,0,trichy
2015-11-27,25.933333333333337,28.7,22.9,78.33333333333333,29.35833333333333,33.7,0,chennai
2015-11-27,24.09166666666667,27.7,19.9,76.54166666666667,26.9875,30.8,0,coimbatore
2015-11-27,25.46666666666667,29.0,22.0,78.33333333333333,29.09166666666667,32.5,0,madurai
2015-11-27,25.0625,29.3,21.9,76.45833333333333,28.53333333333333,33.1,0,salem
2015-11-27,25.15,27.9,22.9,80.79166666666667,28.729166666666668,32.0,0,trichy
2015-11-28,25.2375,28.5,21.7,78.375,27.97083333333333,31.0,0,chennai
2015-11-28,24.004166666666663,27.5,20.7,76.75,26.92083333333333,30.5,0,coimbatore
2015-11-28,25.42083333333333,28.9,22.7,74.875,28.620833333333337,32.3,0,madurai
2015-11-28,23.67083333333333,28.3,19.6,75.20833333333333,26.27083333333333,31.8,0,salem
2015-11-28,24.891666666666666,28.8,20.9,76.54166666666667,27.79583333333333,32.8,0,trichy
2015-11-29,25.40416666666667,27.5,24.3,89.5,29.229166666666668,31.9,0,chennai
2015-11-29,23.0375,27.1,19.1,77.45833333333333,25.27916666666667,29.1,0,coimbatore
2015-11-29,24.704166666666666,28.7,20.7,79.66666666666667,27.941666666666663,31.9,0,madurai
2015-11-29,23.40833333333333,26.9,20.3,85.41666666666667,26.8125,30.6,0,salem
2015-11-29,24.53333333333333,27.6,21.6,84.25,27.9625,31.1,0,trichy
2015-11-30,25.008333333333336,26.6,24.3,91.16666666666669,28.5125,30.1,0,chennai
2015-11-30,23.133333333333336,26.1,21.5,87.625,26.5,29.1,0,coimbatore
2015-11-30,24.325,27.9,22.9,90.29166666666669,28.65833333333333,32.2,0,madurai
2015-11-30,24.2,27.5,22.4,88.5,28.25,31.3,0,salem
2015-11-30,24.525,28.0,22.6,90.20833333333331,28.2625,31.8,0,trichy
2015-12-01,24.725,25.5,24.1,93.0,27.7375,28.6,0,chennai
2015-12-01,23.125,25.3,21.5,89.54166666666667,26.704166666666666,28.5,0,coimbatore
2015-12-01,24.3875,27.0,23.0,87.83333333333333,28.34166666666667,30.1,0,madurai
2015-12-01,23.5125,26.2,22.6,92.83333333333331,27.620833333333337,30.3,0,salem
2015-12-01,23.933333333333337,25.0,23.3,93.79166666666669,28.070833333333336,29.3,0,trichy
2015-12-02,24.308333333333337,24.8,24.0,94.08333333333331,27.9625,28.7,0,chennai
2015-12-02,22.854166666666668,24.9,21.5,89.95833333333333,26.7125,28.8,0,coimbatore
2015-12-02,24.9875,27.7,23.2,87.91666666666667,29.854166666666668,32.9,0,madurai
2015-12-02,23.42083333333333,25.3,22.6,92.33333333333331,27.90416666666667,29.7,0,salem
2015-12-02,24.0,26.7,23.0,94.16666666666669,28.516666666666666,31.7,0,trichy
2015-12-03,25.08333333333333,26.4,24.1,88.41666666666667,27.6625,28.8,0,chennai
2015-12-03,22.77916666666667,25.2,21.3,90.08333333333331,26.166666666666668,28.1,0,coimbatore
2015-12-03,24.4375,26.7,22.3,87.70833333333333,28.558333333333337,30.5,0,madurai
2015-12-03,23.495833333333337,25.1,22.5,90.20833333333331,27.433333333333337,29.0,0,salem
2015-12-03,24.066666666666663,25.5,23.0,91.79166666666669,28.05,29.5,0,trichy
2015-12-04,25.4125,27.9,23.5,86.29166666666667,28.0,29.9,0,chennai
2015-12-04,23.84583333333333,27.3,20.9,80.70833333333333,26.5125,29.8,0,coimbatore
2015-12-04,24.933333333333337,27.6,22.9,81.83333333333333,27.945833333333336,29.6,0,madurai
2015-12-04,24.2,27.5,20.9,80.79166666666667,26.85833333333333,29.5,0,salem
2015-12-04,24.175,26.1,23.3,88.625,27.133333333333336,29.0,0,trichy
2015-12-05,25.6375,28.2,24.4,85.20833333333333,28.204166666666666,30.3,0,chennai
2015-12-05,22.954166666666666,25.7,21.1,83.0,25.475,27.6,0,coimbatore
2015-12-05,23.304166666666664,24.2,22.8,90.875,26.6875,27.4,0,madurai
2015-12-05,23.870833333333337,26.4,22.3,82.83333333333333,26.629166666666663,29.1,0,salem
2015-12-05,23.291666666666668,24.3,22.7,94.375,26.554166666666664,28.2,0,trichy
2015-12-06,25.3625,26.6,24.2,88.20833333333333,28.4875,29.9,0,chennai
2015-12-06,22.891666666666666,25.2,21.7,86.79166666666667,25.316666666666663,26.8,0,coimbatore
2015-12-06,23.816666666666663,25.9,22.5,92.375,27.695833333333336,29.4,0,madurai
2015-12-06,23.604166666666668,25.0,22.8,87.5,26.975,28.3,0,salem
2015-12-06,23.866666666666664,25.3,22.8,93.54166666666669,27.27083333333333,29.1,0,trichy
2015-12-07,26.166666666666668,28.2,24.9,76.5,27.90833333333333,29.8,0,chennai
2015-12-07,22.58333333333333,24.1,21.3,88.08333333333333,25.45833333333333,26.9,0,coimbatore
2015-12-07,23.6,25.2,22.7,91.83333333333331,27.23333333333333,28.6,0,madurai
2015-12-07,23.808333333333337,26.1,21.7,82.08333333333333,26.6375,28.1,0,salem
2015-12-07,23.704166666666666,24.9,23.0,90.375,26.916666666666668,27.5,0,trichy
2015-12-08,25.8875,28.1,24.3,75.79166666666667,27.65416666666667,29.9,0,chennai
2015-12-08,22.366666666666664,24.5,20.8,85.875,25.1,26.7,0,coimbatore
2015-12-08,24.325,26.0,23.2,80.58333333333333,27.35,28.8,0,madurai
2015-12-08,23.383333333333336,26.0,21.1,81.25,26.191666666666663,28.4,0,salem
2015-12-08,23.766666666666666,25.9,21.8,85.25,26.85833333333333,28.5,0,trichy
2015-12-09,25.09583333333333,27.1,23.8,89.04166666666667,28.675,30.6,0,chennai
2015-12-09,23.129166666666663,25.9,21.2,81.58333333333333,25.5875,27.9,0,coimbatore
2015-12-09,24.679166666666664,27.0,23.0,82.29166666666667,28.14583333333333,30.5,0,madurai
2015-12-09,23.9625,26.4,21.5,82.16666666666667,27.266666666666666,30.1,0,salem
2015-12-09,24.758333333333336,27.2,22.6,83.375,28.008333333333336,30.7,0,trichy
2015-12-10,25.558333333333337,28.2,23.5,82.83333333333333,28.570833333333336,30.8,0,chennai
2015-12-10,23.854166666666668,27.2,21.3,84.91666666666667,27.104166666666668,31.1,0,coimbatore
2015-12-10,25.416666666666668,28.5,23.5,86.33333333333333,29.8625,33.8,0,madurai
2015-12-10,25.1125,28.4,22.6,84.33333333333333,29.070833333333336,31.8,0,salem
2015-12-10,25.495833333333337,28.8,23.4,86.66666666666667,29.3625,32.8,0,trichy
2015-12-11,25.6875,28.3,24.0,86.16666666666667,30.2375,33.7,0,chennai
2015-12-11,23.558333333333337,27.0,21.1,87.66666666666667,27.29583333333333,31.3,0,coimbatore
2015-12-11,24.816666666666663,27.7,23.2,90.91666666666669,29.891666666666666,33.6,0,madurai
2015-12-11,24.808333333333337,28.2,22.8,85.0,29.1625,32.5,0,salem
2015-12-11,25.7125,28.9,23.5,85.66666666666667,30.241666666666664,34.2,0,trichy
2015-12-12,25.89583333333333,29.1,23.3,80.91666666666667,29.695833333333336,33.4,0,chennai
2015-12-12,23.15833333333333,25.8,21.3,88.66666666666667,26.65416666666667,29.2,0,coimbatore
2015-12-12,24.79583333333333,27.3,23.5,90.375,29.766666666666666,32.6,0,madurai
2015-12-12,24.65833333333333,27.6,22.5,86.70833333333333,28.995833333333337,31.6,0,salem
2015-12-12,25.141666666666666,28.1,23.4,90.41666666666669,29.85833333333333,33.7,0,trichy
2015-12-13,25.366666666666664,28.9,22.0,75.75,28.84166666666667,32.6,0,chennai
2015-12-13,23.883333333333336,27.6,20.7,83.54166666666667,27.40416666666667,30.4,0,coimbatore
2015-12-13,25.579166666666666,29.0,21.9,83.33333333333333,30.3125,33.7,0,madurai
2015-12-13,25.391666666666666,28.7,22.8,80.5,29.641666666666666,32.3,0,salem
2015-12-13,25.79583333333333,29.3,22.3,78.58333333333333,29.791666666666668,33.3,0,trichy
2015-12-14,25.133333333333336,28.4,21.8,81.5,28.6125,32.1,0,chennai
2015-12-14,24.10833333333333,27.9,21.7,83.0,28.04583333333333,32.4,0,coimbatore
2015-12-14,25.604166666666668,29.1,23.2,82.66666666666667,30.29583333333333,33.9,0,madurai
2015-12-14,25.40833333333333,28.6,22.6,80.33333333333333,29.53333333333333,32.9,0,salem
2015-12-14,25.2875,28.9,22.2,82.95833333333333,29.34583333333333,33.5,0,trichy
2015-12-15,24.42083333333333,27.9,21.5,79.375,27.425,31.3,0,chennai
2015-12-15,23.695833333333336,27.6,21.1,87.04166666666667,27.46666666666667,31.8,0,coimbatore
2015-12-15,25.28333333333333,28.4,23.2,86.125,30.066666666666663,34.0,0,madurai
2015-12-15,25.1,28.6,22.8,84.04166666666667,29.48333333333333,32.6,0,salem
2015-12-15,25.28333333333333,28.9,22.8,87.54166666666667,29.71666666666667,33.6,0,trichy
2015-12-16,24.34583333333333,28.4,19.7,75.20833333333333,27.1,31.7,0,chennai
2015-12-16,23.83333333333333,27.6,21.0,84.75,27.35,30.7,0,coimbatore
2015-12-16,24.870833333333337,28.3,21.6,82.58333333333333,28.625,31.9,0,madurai
2015-12-16,24.78333333333333,28.6,20.6,80.45833333333333,28.46666666666667,32.5,0,salem
2015-12-16,24.5875,27.9,21.0,80.54166666666667,27.604166666666668,30.4,0,trichy
2015-12-17,24.8875,28.3,21.0,76.08333333333333,27.79583333333333,31.2,0,chennai
2015-12-17,21.9375,26.5,17.5,78.95833333333333,23.79583333333333,28.4,0,coimbatore
2015-12-17,23.84583333333333,28.3,18.8,80.16666666666667,26.7875,31.4,0,madurai
2015-12-17,23.191666666666663,28.1,18.8,77.125,25.679166666666664,30.5,0,salem
2015-12-17,23.683333333333337,28.0,19.1,80.66666666666667,26.27916666666667,30.5,0,trichy
2015-12-18,25.4,29.0,21.0,77.04166666666667,28.554166666666664,32.6,0,chennai
2015-12-18,23.14583333333333,26.4,19.3,76.75,25.416666666666668,29.0,0,coimbatore
2015-12-18,24.3375,27.2,22.3,86.04166666666667,28.34166666666667,31.6,0,madurai
2015-12-18,24.041666666666668,27.7,19.7,81.58333333333333,27.425,31.1,0,salem
2015-12-18,24.48333333333333,28.1,21.8,84.79166666666667,28.0875,32.4,0,trichy
2015-12-19,25.6125,28.8,22.8,80.58333333333333,29.0375,32.6,0,chennai
2015-12-19,22.991666666666664,27.1,20.0,84.625,25.691666666666663,30.0,0,coimbatore
2015-12-19,24.1,27.2,22.4,87.875,28.133333333333336,31.0,0,madurai
2015-12-19,24.854166666666668,28.7,21.2,79.83333333333333,28.254166666666663,31.5,0,salem
2015-12-19,24.34166666666667,28.3,22.2,88.70833333333333,28.370833333333337,33.1,0,trichy
2015-12-20,25.09166666666667,28.5,22.0,80.95833333333333,28.375,32.4,0,chennai
2015-12-20,23.17083333333333,26.8,19.8,81.91666666666667,25.679166666666664,28.6,0,coimbatore
2015-12-20,24.829166666666666,28.5,21.6,83.58333333333333,28.695833333333336,32.2,0,madurai
2015-12-20,24.829166666666666,28.6,21.7,78.16666666666667,28.079166666666666,31.4,0,salem
2015-12-20,25.058333333333337,28.9,21.9,83.04166666666667,28.516666666666666,31.8,0,trichy
2015-12-21,24.666666666666668,28.5,20.7,79.16666666666667,28.15416666666667,33.1,0,chennai
2015-12-21,22.85,27.5,18.9,76.75,25.0125,30.1,0,coimbatore
2015-12-21,24.17083333333333,29.2,20.3,78.20833333333333,27.28333333333333,32.6,0,madurai
2015-12-21,24.75,29.0,22.0,72.66666666666667,27.820833333333336,32.6,0,salem
2015-12-21,24.125,29.1,20.2,79.33333333333333,27.016666666666666,32.5,0,trichy
2015-12-22,25.14583333333333,28.8,21.1,79.95833333333333,28.83333333333333,33.1,0,chennai
2015-12-22,22.325,27.6,17.9,70.66666666666667,23.754166666666663,29.5,0,coimbatore
2015-12-22,23.475,28.7,17.9,76.375,26.175,32.1,0,madurai
2015-12-22,23.945833333333336,28.9,19.6,71.0,26.45833333333333,32.2,0,salem
2015-12-22,23.941666666666663,29.1,19.1,78.29166666666667,26.745833333333337,32.8,0,trichy
2015-12-23,25.5,28.8,23.0,78.79166666666667,28.854166666666668,32.4,0,chennai
2015-12-23,22.1625,26.9,18.2,73.33333333333333,23.7125,28.5,0,coimbatore
2015-12-23,23.979166666666668,29.0,18.7,78.04166666666667,26.745833333333337,32.0,0,madurai
2015-12-23,23.6,28.3,19.2,75.16666666666667,26.02916666666667,31.1,0,salem
2015-12-23,24.191666666666663,28.3,19.8,80.79166666666667,27.125,31.8,0,trichy
2015-12-24,25.3125,28.8,21.8,81.04166666666667,28.7625,32.7,0,chennai
2015-12-24,22.78333333333333,27.1,19.3,70.5,24.454166666666666,29.3,0,coimbatore
2015-12-24,23.995833333333337,28.7,18.7,78.83333333333333,26.808333333333337,31.7,0,madurai
2015-12-24,23.758333333333336,28.7,19.4,75.75,26.325,31.8,0,salem
2015-12-24,24.15833333333333,28.4,20.0,81.16666666666667,27.066666666666663,31.1,0,trichy
2015-12-25,25.2375,28.7,21.7,79.75,28.35,31.8,0,chennai
2015-12-25,22.40833333333333,27.1,18.5,72.04166666666667,23.804166666666664,28.6,0,coimbatore
2015-12-25,23.85,28.9,18.0,77.83333333333333,26.266666666666666,31.1,0,madurai
2015-12-25,23.504166666666663,28.4,19.6,74.41666666666667,25.64583333333333,30.6,0,salem
2015-12-25,24.15,28.8,19.6,79.45833333333333,26.59583333333333,30.7,0,trichy
2015-12-26,24.8,27.4,22.9,83.29166666666667,27.004166666666663,28.6,0,chennai
2015-12-26,22.55,27.1,16.5,67.91666666666667,23.52916666666667,28.0,0,coimbatore
2015-12-26,24.291666666666668,28.9,19.8,74.58333333333333,26.52083333333333,30.7,0,madurai
2015-12-26,23.508333333333336,28.8,18.6,73.58333333333333,25.354166666666668,30.3,0,salem
2015-12-26,24.55,29.0,19.8,75.75,26.575,30.8,0,trichy
2015-12-27,25.641666666666666,28.0,24.2,77.33333333333333,26.995833333333337,29.0,0,chennai
2015-12-27,22.116666666666664,26.1,17.4,78.04166666666667,23.366666666666664,27.1,0,coimbatore
2015-12-27,24.804166666666664,27.6,22.0,76.70833333333333,27.058333333333337,29.7,0,madurai
2015-12-27,23.704166666666666,27.8,19.6,76.16666666666667,25.625,29.0,0,salem
2015-12-27,25.129166666666663,28.3,22.8,75.75,26.92083333333333,29.7,0,trichy
2015-12-28,25.166666666666668,27.9,23.1,70.75,26.275,29.0,0,chennai
2015-12-28,22.53333333333333,26.4,19.2,77.29166666666667,23.85833333333333,26.8,0,coimbatore
2015-12-28,25.02916666666667,26.7,23.5,73.875,27.09166666666667,29.1,0,madurai
2015-12-28,23.77083333333333,28.8,20.0,72.625,25.416666666666668,29.9,0,salem
2015-12-28,24.9375,27.5,23.0,73.54166666666667,26.454166666666666,29.4,0,trichy
2015-12-29,24.75,28.1,22.4,74.41666666666667,26.554166666666664,30.1,0,chennai
2015-12-29,22.46666666666667,27.7,17.4,75.33333333333333,23.98333333333333,29.8,0,coimbatore
2015-12-29,24.95,28.0,22.0,75.58333333333333,27.729166666666668,31.1,0,madurai
2015-12-29,22.7875,28.2,17.6,76.5,24.71666666666667,30.4,0,salem
2015-12-29,24.8125,28.1,21.6,73.45833333333333,26.71666666666667,30.9,0,trichy
2015-12-30,24.566666666666663,28.0,22.2,76.79166666666667,26.84583333333333,30.5,0,chennai
2015-12-30,22.6375,28.0,18.6,68.29166666666667,23.60833333333333,28.5,0,coimbatore
2015-12-30,25.054166666666664,28.8,21.7,71.04166666666667,27.3875,31.3,0,madurai
2015-12-30,22.5,28.7,16.9,72.29166666666667,23.883333333333336,30.0,0,salem
2015-12-30,24.445833333333336,28.8,20.7,72.75,26.2875,30.7,0,trichy
2015-12-31,24.4625,28.2,20.8,74.95833333333333,26.166666666666668,30.0,0,chennai
2015-12-31,21.433333333333337,27.0,16.2,66.54166666666667,21.679166666666664,27.2,0,coimbatore
2015-12-31,23.745833333333337,28.8,18.8,72.375,25.42083333333333,30.0,0,madurai
2015-12-31,22.125,28.2,16.4,73.5,23.475,29.6,0,salem
2015-12-31,23.829166666666666,28.5,19.2,73.875,25.258333333333336,29.4,0,trichy
2016-01-01,25.129166666666663,28.2,23.0,70.04166666666667,26.229166666666668,28.9,0,chennai
2016-01-01,20.941666666666663,26.7,15.6,70.83333333333333,21.254166666666663,26.9,0,coimbatore
2016-01-01,24.054166666666664,28.4,20.0,69.25,25.441666666666663,29.6,0,madurai
2016-01-01,22.258333333333336,28.0,17.2,73.75,23.46666666666667,29.1,0,salem
2016-01-01,24.254166666666663,29.0,20.4,70.91666666666667,25.4,29.4,0,trichy
2016-01-02,24.5875,28.2,22.1,75.70833333333333,26.4,30.5,0,chennai
2016-01-02,21.633333333333336,27.5,16.7,62.208333333333336,21.695833333333336,27.3,0,coimbatore
2016-01-02,23.92083333333333,28.8,19.5,69.41666666666667,25.4,30.8,0,madurai
2016-01-02,22.25,28.3,17.4,69.375,23.23333333333333,29.2,0,salem
2016-01-02,23.8375,28.6,19.6,71.08333333333333,25.041666666666668,29.1,0,trichy
2016-01-03,24.04583333333333,28.9,19.2,78.41666666666667,26.60833333333333,31.8,0,chennai
2016-01-03,22.054166666666664,28.0,16.7,55.25,21.754166666666663,27.6,0,coimbatore
2016-01-03,23.008333333333336,29.4,16.5,66.45833333333333,23.9375,30.0,0,madurai
2016-01-03,22.4625,29.5,15.9,63.41666666666666,22.916666666666668,29.7,0,salem
2016-01-03,23.133333333333336,29.7,17.2,69.54166666666667,24.329166666666666,30.9,0,trichy
2016-01-04,24.475,28.9,19.9,77.45833333333333,26.9875,31.4,0,chennai
2016-01-04,22.2625,27.8,17.7,52.66666666666666,21.83333333333333,27.6,0,coimbatore
2016-01-04,23.370833333333337,29.4,16.9,70.08333333333333,24.945833333333336,31.8,0,madurai
2016-01-04,22.65,29.4,16.0,62.958333333333336,23.166666666666668,29.9,0,salem
2016-01-04,23.6375,29.7,17.8,72.41666666666667,25.2625,31.7,0,trichy
2016-01-05,24.65833333333333,28.1,21.7,75.625,26.79583333333333,30.5,0,chennai
2016-01-05,22.52916666666667,27.8,18.6,58.75,22.96666666666667,28.7,0,coimbatore
2016-01-05,23.995833333333337,29.1,18.5,72.95833333333333,26.2,31.4,0,madurai
2016-01-05,22.53333333333333,28.9,16.5,69.91666666666667,23.90416666666667,30.6,0,salem
2016-01-05,24.379166666666663,28.9,19.7,73.25,26.1,30.2,0,trichy
2016-01-06,24.820833333333336,28.1,22.3,72.83333333333333,26.579166666666666,30.0,0,chennai
2016-01-06,23.09166666666667,28.0,19.6,65.375,24.15833333333333,29.0,0,coimbatore
2016-01-06,25.45833333333333,28.9,23.1,68.54166666666667,27.72083333333333,30.5,0,madurai
2016-01-06,24.054166666666664,29.2,19.2,70.41666666666667,26.075,31.5,0,salem
2016-01-06,25.575,29.0,23.4,68.375,27.24166666666667,30.3,0,trichy
2016-01-07,24.77083333333333,28.0,21.8,69.79166666666667,26.2875,29.8,0,chennai
2016-01-07,22.525,27.2,18.3,70.45833333333333,23.5875,27.4,0,coimbatore
2016-01-07,25.054166666666664,28.8,22.1,69.70833333333333,27.3,31.0,0,madurai
2016-01-07,23.225,28.5,18.6,73.0,25.070833333333336,29.9,0,salem
2016-01-07,25.029166666666665,28.5,22.2,70.04166666666667,26.7125,30.2,0,trichy
2016-01-08,24.495833333333337,27.9,21.6,70.29166666666667,25.9,29.5,0,chennai
2016-01-08,22.95,27.8,17.7,69.54166666666667,24.229166666666668,28.7,0,coimbatore
2016-01-08,24.77083333333333,29.6,20.5,69.25,26.65,30.8,0,madurai
2016-01-08,23.625,29.3,18.6,68.79166666666667,25.33333333333333,31.5,0,salem
