date,tn_peak_demand_mw,tn_shortage_at_peak_mw,tn_energy_gwh,t_mean,t_max,t_min,rh_mean,app_t_mean,app_t_max,hours_above_32,cdd,cdd_max,cdd_apparent,thi,dow,is_weekend,is_holiday,day_before_holiday,day_after_holiday,holiday_name,pongal_window,sin1,cos1,sin2,cos2,trend,peak_lag_1,peak_lag_2,peak_lag_3,peak_lag_7,peak_lag_14,peak_lag_364,peak_roll_mean_7,peak_roll_std_7,peak_roll_mean_30,peak_roll_std_30,peak_lag_1_diff,peak_lag_1_vs_week,energy_lag_1,energy_lag_2,energy_lag_7,energy_lag_14,energy_roll_mean_7,energy_roll_std_7,energy_roll_mean_30,energy_roll_std_30,cdd_lag1,cdd_max_lag1,thi_lag1,sr_max_demand_mw_lag1,sr_wind_gwh_lag1,sr_solar_gwh_lag1,sr_peak_shortage_mw_lag1
2015-04-19,10307.0,0.0,239.8,28.205750000000002,33.038000000000004,24.220000000000002,72.8725,32.849500000000006,38.391999999999996,4.3999999999999995,3.205750000000002,8.038000000000004,7.849500000000006,26.1608349678125,6.0,1.0,0.0,0.0,0.0,None,0.0,0.9540665500578387,-0.2995947563972602,-0.5716666713027052,-0.8204859638785327,837.0,10122.0,11070.0,10798.0,10414.0,12065.0,11531.0,10638.57142857143,389.6964019775535,11979.357142857143,880.7556189531091,-948.0,-292.0,242.0,255.1,274.4,280.2,253.67142857142855,10.616451743358208,280.4357142857143,17.482101201910673,3.099666666666664,8.228000000000002,25.921294726111107,31603.0,9.0,0.0,1445.0
2015-04-20,11378.0,0.0,260.7,28.45675,33.04,24.872,72.63333333333334,33.111583333333336,38.332,3.4000000000000004,3.4567499999999995,8.04,8.111583333333336,26.356026512499998,0.0,0.0,0.0,0.0,0.0,None,0.0,0.9487718864399473,-0.31596187665790293,-0.5995514915196489,-0.8003361849976323,838.0,10307.0,10122.0,11070.0,11164.0,12065.0,11531.0,10623.285714285714,401.8812902195579,11921.689655172413,918.9485491367856,185.0,-857.0,239.8,242.0,258.3,280.2,248.72857142857146,6.682991916229867,279.0344827586207,18.752300351500693,3.205750000000002,8.038000000000004,26.1608349678125,30803.0,14.0,0.0,1298.0
2015-04-21,11640.0,0.0,270.4,27.77466666666667,32.19,24.738,76.4675,32.26433333333333,36.988,1.7999999999999998,2.7746666666666684,7.189999999999998,7.264333333333333,26.056543153333333,1.0,0.0,0.0,0.0,0.0,None,0.0,0.9431964659565866,-0.33223549871590435,-0.6267266965083301,-0.7792391467859886,839.0,11378.0,10307.0,10122.0,10317.0,12361.0,12344.0,10653.857142857143,454.55671760933717,11881.448275862069,916.226367311947,1071.0,1061.0,260.7,239.8,248.3,294.8,249.07142857142858,7.28988209454674,278.22758620689655,19.027966195495868,3.4567499999999995,8.04,26.356026512499998,33278.0,10.0,0.0,1773.0
2015-04-22,11789.0,0.0,276.2,28.567583333333335,32.92,24.77,72.50333333333333,32.77583333333334,37.384,4.46,3.567583333333335,7.920000000000002,7.775833333333338,26.440119259861113,2.0,0.0,0.0,0.0,0.0,None,0.0,0.9373419384643772,-0.3484108069446808,-0.65316012232693,-0.7572198192083127,840.0,11640.0,11378.0,10307.0,10585.0,12650.0,12740.0,10842.857142857143,555.0809035841311,11879.310344827587,916.7322441090278,262.0,1055.0,270.4,260.7,251.1,295.0,252.22857142857143,10.827390311261002,278.1275862068965,19.062376867081603,2.7746666666666684,7.189999999999998,26.056543153333333,32544.0,7.0,0.0,1571.0
2015-04-23,11638.0,0.0,278.8,29.389083333333335,34.852000000000004,25.784000000000002,70.97166666666668,33.733916666666666,40.164,6.32,4.3890833333333354,9.852000000000004,8.733916666666666,27.011954326180557,3.0,0.0,0.0,0.0,0.0,None,0.0,0.9312100364121947,-0.3644830148102912,-0.6788204829862355,-0.734304263829602,841.0,11789.0,11640.0,11378.0,10798.0,12024.0,11774.0,11014.857142857143,641.651106799567,11852.827586206897,907.5024230178464,149.0,991.0,276.2,270.4,246.5,294.4,255.81428571428572,14.063834063705071,277.66896551724136,18.938586903241063,3.567583333333335,7.920000000000002,26.440119259861113,33311.0,13.0,0.0,1262.0
2015-04-24,11951.0,0.0,269.7,29.507166666666663,34.349999999999994,25.932,70.80583333333334,34.36841666666667,40.035999999999994,6.14,4.507166666666663,9.349999999999994,9.368416666666668,27.097497179930553,4.0,0.0,0.0,0.0,0.0,None,0.0,0.9248025743285089,-0.38044736628785164,-0.7036774074790128,-0.7105196029692745,842.0,11638.0,11789.0,11640.0,11070.0,12108.0,12616.0,11134.857142857143,672.157825854248,11807.068965517241,882.5328780210896,-151.0,568.0,278.8,276.2,255.1,295.5,260.42857142857144,15.701880384815185,277.2068965517241,18.73375355254458,4.3890833333333354,9.852000000000004,27.011954326180557,31097.0,18.0,0.0,1291.0
2015-04-25,10561.0,0.0,235.4,27.7095,32.104,24.228,75.85666666666665,31.91866666666667,36.989999999999995,1.92,2.7094999999999985,7.103999999999999,6.91866666666667,25.95543251083333,5.0,1.0,0.0,0.0,0.0,None,0.0,0.9181214482844365,-0.39629913726891813,-0.7277014757264236,-0.6858939875998223,843.0,11951.0,11638.0,11789.0,10122.0,12659.0,12332.0,11260.714285714286,737.3126234928249,11779.48275862069,864.2883373326697,313.0,1829.0,269.7,278.8,242.0,296.8,262.51428571428573,15.845128438674411,276.3758620689655,18.504529468144508,4.507166666666663,9.349999999999994,27.097497179930553,32233.0,12.0,0.0,1322.0
2015-04-26,9860.0,0.0,236.8,28.38308333333334,32.804,25.267999999999997,72.37166666666667,32.796,37.918,3.98,3.3830833333333388,7.804000000000002,7.795999999999999,26.273467836180558,6.0,1.0,0.0,0.0,0.0,None,0.0,0.9111686353326631,-0.41203363695942635,-0.7508642533989489,-0.6604565640279754,844.0,10561.0,11951.0,11638.0,10307.0,10414.0,12267.0,11323.42857142857,636.0264295197069,11696.965517241379,862.3801565914921,-1390.0,254.0,235.4,269.7,239.8,274.4,261.57142857142856,17.39029559703847,274.3,19.614298720211917,2.7094999999999985,7.103999999999999,25.95543251083333,30470.0,10.0,0.0,1480.0
2015-04-27,11215.0,0.0,254.6,28.27875,32.879999999999995,25.354,73.67916666666667,32.89149999999999,37.874,3.56,3.2787499999999987,7.8799999999999955,7.8914999999999935,26.28407499739583,0.0,0.0,0.0,0.0,0.0,None,0.0,0.9039461929224011,-0.42764620926777464,-0.7731383255706026,-0.6342374393978054,845.0,9860.0,10561.0,11951.0,11378.0,11164.0,12398.0,11259.57142857143,764.540135668224,11589.172413793103,890.4143926511969,-701.0,-1518.0,236.8,235.4,260.7,258.3,261.14285714285717,18.041051072748488,272.38275862068963,20.480148384045147,3.3830833333333388,7.804000000000002,26.273467836180558,29211.0,5.0,0.0,1180.0
2015-04-28,11683.0,0.0,260.0,28.73483333333333,33.827999999999996,24.852,71.89416666666666,33.19325,38.798,5.3999999999999995,3.734833333333331,8.827999999999996,8.193249999999999,26.534383140763886,1.0,0.0,0.0,0.0,0.0,None,0.0,0.8964562582905575,-0.44313223418263453,-0.7944973291665992,-0.6072676460566135,846.0,11215.0,9860.0,10561.0,11640.0,10317.0,12398.0,11236.285714285714,762.8122779744298,11537.586206896553,866.103611305972,1355.0,-425.0,254.6,236.8,270.4,248.3,260.2714285714286,18.212515320122893,271.2068965517241,20.48875878263977,3.2787499999999987,7.8799999999999955,26.28407499739583,32009.0,5.0,0.0,1505.0
2015-04-29,11798.0,0.0,274.4,29.505000000000003,35.286,25.088,69.1625,33.56158333333334,39.895999999999994,7.360000000000001,4.505000000000003,10.286000000000001,8.561583333333338,26.96005821875,2.0,0.0,0.0,0.0,0.0,None,0.0,0.8887010478292915,-0.45848712914008766,-0.8149159841660791,-0.5795791048257612,847.0,11683.0,11215.0,9860.0,11789.0,10585.0,12120.0,11242.42857142857,766.7680781789583,11523.172413793103,859.847954539704,468.0,-106.0,260.0,254.6,276.2,251.1,258.7857142857143,17.664505707909324,270.57241379310346,20.54288018045112,3.734833333333331,8.827999999999996,26.534383140763886,31893.0,10.0,0.0,2145.0
2015-04-30,11869.0,0.0,276.7,29.62125,35.538,25.42,69.32833333333333,33.738,40.438,7.220000000000001,4.62125,10.537999999999997,8.738,27.070383332291666,3.0,0.0,0.0,0.0,0.0,None,0.0,0.8806828564301475,-0.47370635037968,-0.8343701235229537,-0.5512045872199277,848.0,11798.0,11683.0,11215.0,11638.0,10798.0,11883.0,11243.714285714286,767.8441062016032,11499.448275862069,841.6321128025575,115.0,160.0,274.4,260.0,278.8,246.5,258.5285714285714,17.37955832635131,270.08965517241376,20.27167878078011,4.505000000000003,10.286000000000001,26.96005821875,32096.0,17.0,0.0,1637.0
2015-05-01,11950.0,0.0,259.6,30.13308333333333,36.348,25.904,67.60749999999999,34.33816666666666,41.196,7.4399999999999995,5.133083333333332,11.347999999999999,9.338166666666659,27.34791274802083,4.0,0.0,0.0,0.0,0.0,None,0.0,0.8724040568049612,-0.48878539428899265,-0.8528367217694595,-0.522177676659508,849.0,11869.0,11798.0,11683.0,11951.0,11070.0,12103.0,11276.714285714286,792.191625447113,11475.310344827587,819.6118464357003,71.0,-82.0,276.7,274.4,269.7,255.1,258.2285714285714,16.98496534053124,269.5241379310345,19.830795949237487,4.62125,10.537999999999997,27.070383332291666,32131.0,22.0,0.0,1554.0
2015-05-03,11148.0,0.0,258.6,29.812666666666665,35.378,26.028,68.78583333333334,34.164,40.147999999999996,7.28,4.812666666666665,10.378,9.164000000000001,27.18381995472222,6.0,1.0,0.0,1.0,0.0,None,0.0,0.8550745085896932,-0.518505144391157,-0.886721063082993,-0.46230483047981086,851.0,11950.0,11950.0,11869.0,9860.0,10307.0,11625.0,11395.833333333334,795.8234519456108,11430.892857142857,805.1434350835909,0.0,2090.0,259.6,259.6,236.8,239.8,260.35,14.51258074912924,267.7178571428571,19.428635863961013,5.133083333333332,11.347999999999999,27.34791274802083,29172.0,20.0,0.0,1412.0
2015-05-04,12109.0,0.0,271.4,29.549666666666663,34.528,25.964000000000002,69.23416666666667,34.00783333333333,39.413999999999994,6.24,4.549666666666663,9.527999999999999,9.00783333333333,27.003081216527775,0.0,0.0,1.0,0.0,0.0,Buddha Purnima,0.0,0.8460288880917339,-0.533137056031809,-0.9020987014301837,-0.43152975897147144,852.0,11148.0,11950.0,11950.0,11215.0,11378.0,11441.0,11610.5,344.3316715028724,11377.892857142857,771.2814896283905,-802.0,-67.0,258.6,259.6,254.6,260.7,263.9833333333333,9.190520478550557,266.51785714285717,18.890700309968935,4.812666666666665,10.378,27.18381995472222,31514.0,18.0,0.0,1336.0
2015-05-05,11894.0,0.0,279.9,29.321833333333334,34.385999999999996,25.74,69.21916666666667,33.910666666666664,38.914,6.38,4.321833333333334,9.385999999999996,8.910666666666664,26.812577234930554,1.0,0.0,0.0,0.0,1.0,None,0.0,0.8367329140344921,-0.5476112038402312,-0.9164086366943458,-0.4002439388573056,853.0,12109.0,11148.0,11950.0,11683.0,11640.0,11750.0,11759.5,332.17390023896,11401.17857142857,783.5036719558225,961.0,426.0,271.4,258.6,260.0,270.4,266.78333333333336,8.273431371967288,266.26785714285717,18.773583757235844,4.549666666666663,9.527999999999999,27.003081216527775,32124.0,12.0,0.0,1360.0
2015-05-06,11947.0,0.0,282.2,28.777583333333332,34.304,25.438000000000002,73.03666666666666,33.552166666666665,39.34,4.96,3.7775833333333324,9.304000000000002,8.552166666666665,26.66024152097222,2.0,0.0,0.0,0.0,0.0,None,0.0,0.8271893372462497,-0.5619233046832195,-0.9296339319682695,-0.3684843993077793,854.0,11894.0,12109.0,11148.0,11798.0,11789.0,9970.0,11794.666666666666,333.62114241550915,11395.07142857143,778.7900362966412,-215.0,96.0,279.9,271.4,274.4,276.2,270.09999999999997,8.969726863175968,266.25714285714287,18.765421876447668,4.321833333333334,9.385999999999996,26.812577234930554,33817.0,7.0,0.0,1459.0
2015-05-07,12805.0,0.0,286.6,29.023,34.19200000000001,25.93,72.68916666666667,33.996916666666664,39.918000000000006,5.7,4.023,9.192000000000007,8.996916666666664,26.84150622125,3.0,0.0,0.0,0.0,0.0,None,0.0,0.8174009818249189,-0.5760691233798758,-0.9417589340994617,-0.33628873017668287,855.0,11947.0,11894.0,12109.0,11869.0,11638.0,10030.0,11819.5,339.41405392228967,11414.103448275862,771.5938210163072,53.0,78.0,282.2,279.9,276.7,278.8,271.4,10.19862735861932,266.80689655172415,18.663580483208566,3.7775833333333324,9.304000000000002,26.66024152097222,31877.0,10.0,0.0,1704.0
2015-05-08,11800.0,0.0,283.1,29.68741666666667,35.294,25.978,70.92083333333333,34.58983333333333,40.946,6.64,4.687416666666671,10.293999999999997,9.589833333333331,27.25841085399306,4.0,0.0,0.0,0.0,0.0,None,0.0,0.8073707443023492,-0.5900444739548627,-0.9527692922168511,-0.30369503751065885,856.0,12805.0,11947.0,11894.0,11950.0,11951.0,10584.0,11975.5,528.9146433971785,11429.413793103447,795.1006008784328,858.0,855.0,286.6,282.2,259.6,269.7,273.05,11.888439763062944,266.5241379310345,18.28255716664729,4.023,9.192000000000007,26.84150622125,33992.0,12.0,0.0,1669.0
2015-05-09,11930.0,896.0,281.6,29.406083333333335,34.696,26.040000000000003,72.57916666666667,34.11966666666667,39.784000000000006,5.879999999999999,4.406083333333335,9.695999999999998,9.119666666666667,27.158028586284722,5.0,1.0,0.0,0.0,0.0,None,0.0,0.7971015927871943,-0.6038452208771035,-0.9626519747161487,-0.2707418984477642,857.0,11800.0,12805.0,11947.0,11950.0,10561.0,11402.0,11950.5,533.8826650116711,11400.103448275862,763.5389570390363,-1005.0,-150.0,283.1,286.6,259.6,235.4,276.96666666666664,10.341502147494682,266.1137931034483,17.746281786373785,4.687416666666671,10.293999999999997,27.25841085399306,33244.0,10.0,0.0,1396.0
2015-05-10,11356.0,0.0,264.1,29.578583333333334,34.01,26.32,71.3125,34.4165,39.402,6.239999999999999,4.578583333333334,9.009999999999998,9.4165,27.199465606770833,6.0,1.0,0.0,0.0,0.0,None,0.0,0.7865965660866021,-0.6174672802835514,-0.97139528468375,-0.23746831555846842,858.0,11930.0,11800.0,12805.0,11148.0,9860.0,10502.0,11947.57142857143,487.4275526143236,11396.862068965518,760.9910701624547,130.0,782.0,281.6,283.1,258.6,236.8,277.62857142857143,9.601512777631568,265.67241379310343,17.167367227881773,4.406083333333335,9.695999999999998,27.158028586284722,33141.0,18.0,0.0,1526.0
2015-05-11,11817.0,0.0,264.8,28.01666666666667,31.714,26.136,78.02583333333332,32.7785,36.151999999999994,1.2200000000000002,3.0166666666666693,6.713999999999999,7.778500000000001,26.383070493055556,0.0,0.0,0.0,0.0,0.0,None,0.0,0.7758587728069828,-0.6309066211876704,-0.9789888737409319,-0.20391367068311472,859.0,11356.0,11930.0,11800.0,12109.0,11215.0,11486.0,11977.285714285714,433.9691672172211,11370.931034482759,748.6048896368363,-574.0,-753.0,264.1,281.6,271.4,254.6,278.4142857142857,7.850144069043295,264.58965517241376,16.18079427742286,4.578583333333334,9.009999999999998,27.199465606770833,31909.0,14.0,0.0,1404.0
2015-05-12,11422.0,0.0,262.5,28.237000000000002,32.556,25.178,73.51249999999999,32.766999999999996,37.198,3.2399999999999998,3.237000000000002,7.555999999999997,7.766999999999996,26.23577666875,1.0,0.0,0.0,0.0,0.0,None,0.0,0.7648913904341226,-0.6441592666722685,-0.9854237542919524,-0.17011767832049052,860.0,11817.0,11356.0,11930.0,11894.0,11683.0,11972.0,11935.57142857143,433.2315997795973,11341.896551724138,712.3118470780104,461.0,-77.0,264.8,264.1,279.9,260.0,277.4714285714286,9.125735456335692,263.4862068965517,14.95007702173038,3.0166666666666693,6.713999999999999,26.383070493055556,32444.0,8.0,0.0,1386.0
2015-05-13,10436.0,0.0,245.2,26.22575,29.95,24.58,86.19333333333333,31.10066666666667,34.954,0.36,1.2257500000000014,4.949999999999999,6.100666666666669,25.335335630833335,2.0,0.0,0.0,0.0,0.0,None,0.0,0.753697664392914,-0.6572212950663319,-0.9906923101615609,-0.13612033862266704,861.0,11422.0,11817.0,11356.0,11947.0,11798.0,12154.0,11868.142857142857,475.45396852949466,11376.655172413793,689.6494076113761,-395.0,-525.0,262.5,264.8,282.2,274.4,274.9857142857143,10.603997449299007,263.07586206896553,14.80240461094129,3.237000000000002,7.555999999999997,26.23577666875,32278.0,8.0,0.0,1396.0
2015-05-14,11059.0,0.0,246.2,26.047416666666663,28.799999999999997,24.444,87.81666666666666,31.100416666666668,33.553999999999995,0.0,1.0474166666666633,3.799999999999997,6.100416666666668,25.273643521527774,3.0,0.0,0.0,0.0,0.0,None,0.0,0.742280907086982,-0.6700888411055113,-0.994788305609327,-0.10196189005174576,862.0,10436.0,11422.0,11817.0,12805.0,11869.0,12263.0,11652.285714285714,715.8902882159199,11351.551724137931,710.5981175946544,-986.0,-2369.0,245.2,262.5,286.6,276.7,269.7,14.799999999999491,262.62413793103445,15.149178553223441,1.2257500000000014,4.949999999999999,25.335335630833335,32310.0,7.0,0.0,1402.0
2015-05-15,10907.0,0.0,246.3,26.969833333333334,30.362000000000002,24.592,84.17166666666667,32.282916666666665,35.992000000000004,0.0,1.9698333333333338,5.362000000000002,7.282916666666665,25.884261600972224,4.0,0.0,0.0,0.0,0.0,None,0.0,0.7306444969184916,-0.6827580970759147,-0.9977068927101168,-0.06768276175455162,863.0,11059.0,10436.0,11422.0,11800.0,11950.0,12991.0,11402.857142857143,526.4232861400064,11377.137931034482,684.9112415977693,623.0,-741.0,246.2,245.2,283.1,259.6,263.92857142857144,14.987296207756762,262.55172413793105,15.224923661306732,1.0474166666666633,3.799999999999997,25.273643521527774,32480.0,10.0,0.0,1348.0
2015-05-16,10320.0,0.0,236.0,26.533999999999995,29.958,24.898000000000003,86.45916666666668,31.727249999999998,35.512,0.0,1.5339999999999954,4.957999999999998,6.727249999999998,25.637772864166664,5.0,1.0,0.0,0.0,0.0,None,0.0,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344,864.0,10907.0,11059.0,10436.0,11930.0,11950.0,12309.0,11275.285714285714,522.3280304832756,11388.241379310344,674.136148562019,-152.0,-1023.0,246.3,246.2,281.6,259.6,258.6714285714286,13.52451037754715,262.3862068965517,15.379177112900342,1.9698333333333338,5.362000000000002,25.884261600972224,31317.0,8.0,0.0,1348.0
2015-05-17,9001.0,0.0,216.0,26.34258333333333,30.028000000000002,24.418000000000003,87.49,31.198833333333333,35.168,0.0,1.3425833333333301,5.028000000000002,6.198833333333333,25.52775438708333,6.0,1.0,0.0,0.0,0.0,None,0.0,0.7067265555776158,-0.7074868024503348,-0.9999994220246925,0.001075151282798226,865.0,10320.0,10907.0,11059.0,11356.0,11148.0,11581.0,11045.285714285714,540.1511252373757,11371.758620689656,694.6156005391168,-587.0,-1036.0,236.0,246.3,264.1,258.6,252.15714285714284,11.465143863446809,262.0241379310345,15.88192267895493,1.5339999999999954,4.957999999999998,25.637772864166664,30241.0,7.0,0.0,1357.0
2015-05-18,9907.0,0.0,224.2,27.528749999999995,31.644000000000002,24.500000000000004,81.89999999999998,32.14791666666667,37.13799999999999,2.84,2.528749999999995,6.644000000000002,7.147916666666667,26.231737937499993,0.0,0.0,0.0,0.0,0.0,None,0.0,0.6944521021088763,-0.719538934232584,-0.9993706508539969,0.03547255575312556,866.0,9001.0,10320.0,10907.0,11817.0,12109.0,12271.0,10708.857142857143,916.5924991640353,11300.413793103447,821.4005685952933,-1319.0,-2816.0,216.0,236.0,264.8,271.4,245.28571428571428,16.44631960565786,260.67586206896556,18.00808657981238,1.3425833333333301,5.028000000000002,25.52775438708333,28076.0,8.0,0.0,1132.0
2015-05-19,10511.0,0.0,243.6,28.59425,33.176,25.219999999999995,77.13666666666666,32.999,38.27799999999999,4.16,3.594249999999999,8.176000000000002,7.999000000000002,26.821921552916663,1.0,0.0,0.0,0.0,0.0,None,0.0,0.6819721490904629,-0.7313781428679254,-0.9975590477788613,0.06982797572987089,867.0,9907.0,9001.0,10320.0,11422.0,11894.0,11969.0,10436.0,809.8032682900791,11293.0,833.3006231675515,906.0,-1515.0,224.2,216.0,262.5,279.9,239.4857142857143,15.552109028621185,260.06206896551726,18.946285233204442,2.528749999999995,6.644000000000002,26.231737937499993,31155.0,23.0,0.0,1387.0
2015-05-20,11136.0,0.0,257.1,29.363666666666667,34.39,25.232000000000003,73.61,33.861,40.19,6.199999999999999,4.363666666666667,9.39,8.860999999999997,27.20627976833333,2.0,0.0,0.0,0.0,0.0,None,0.0,0.6692903895412567,-0.7430009249440493,-0.9945667569706337,0.1041007489354256,868.0,10511.0,9907.0,9001.0,10436.0,11947.0,12594.0,10305.857142857143,689.148853918442,11300.034482758621,825.5044121522063,604.0,75.0,243.6,224.2,245.2,282.2,236.78571428571428,12.161747211569732,260.19310344827585,18.81382339501798,3.594249999999999,8.176000000000002,26.821921552916663,31259.0,40.0,0.0,915.0
2015-05-21,11480.0,0.0,271.7,30.194916666666664,35.036,26.198,70.69416666666666,34.322500000000005,40.153999999999996,7.540000000000001,5.194916666666664,10.036000000000001,9.322500000000005,27.665177300590273,3.0,0.0,0.0,0.0,0.0,None,0.0,0.6564105761979381,-0.7544038410927472,-0.9903973200352558,0.1382503109109819,869.0,11136.0,10511.0,9907.0,11059.0,12805.0,12310.0,10405.857142857143,758.4805927139927,11291.689655172413,825.911189598161,625.0,77.0,257.1,243.6,246.2,286.6,238.4857142857143,14.195589522974693,260.0689655172414,18.822234258000936,4.363666666666667,9.39,27.20627976833333,33644.0,39.0,0.0,1230.0
2015-05-22,12385.0,0.0,277.0,30.09125,34.876000000000005,26.162,68.51416666666667,33.86958333333333,39.605999999999995,6.92,5.091249999999999,9.876000000000005,8.869583333333331,27.391280755729163,4.0,0.0,0.0,0.0,0.0,None,0.0,0.6433365204044917,-0.765583517007675,-0.9850556718215013,0.172236243027682,870.0,11480.0,11136.0,10511.0,10907.0,11800.0,12670.0,10466.0,832.028044399122,11286.172413793103,824.0335928036953,344.0,573.0,271.7,257.1,246.3,283.1,242.1285714285714,18.97311380925835,260.1137931034483,18.849246368753327,5.194916666666664,10.036000000000001,27.665177300590273,33709.0,61.0,0.0,1474.0
2015-05-23,12240.0,0.0,281.2,30.277083333333334,35.308,26.568000000000005,68.33166666666666,34.14366666666666,39.98,7.779999999999999,5.277083333333334,10.308,9.143666666666661,27.529096696180556,5.0,1.0,0.0,0.0,0.0,None,0.0,0.6300720909843687,-0.7765366444428655,-0.9785481345802031,0.20601832032517084,871.0,12385.0,11480.0,11136.0,10320.0,11930.0,11530.0,10677.142857142857,1105.2627784937715,11306.724137931034,844.2074853524604,905.0,2065.0,277.0,271.7,236.0,281.6,246.5142857142857,23.17990714472584,260.14137931034486,18.87419851167561,5.091249999999999,9.876000000000005,27.391280755729163,34807.0,63.0,0.0,1605.0
2015-05-24,11562.0,0.0,268.8,30.652250000000002,36.239999999999995,26.586000000000002,65.99416666666667,34.54108333333333,41.28399999999999,7.640000000000001,5.652250000000002,11.239999999999995,9.541083333333333,27.631261031979168,6.0,1.0,0.0,0.0,0.0,None,0.0,0.6166212130956382,-0.7872599821916922,-0.9708824104813836,0.23955655912092708,872.0,12240.0,12385.0,11480.0,9001.0,11356.0,11820.0,10951.42857142857,1232.746102156043,11327.48275862069,859.8998953653053,-145.0,3239.0,281.2,277.0,216.0,264.1,252.97142857142856,25.898951992034792,260.2241379310345,18.963981935169837,5.277083333333334,10.308,27.529096696180556,33938.0,61.0,0.0,1431.0
2015-05-25,12962.0,0.0,279.7,31.227583333333335,37.086,26.901999999999997,62.11166666666666,34.792249999999996,41.403999999999996,8.28,6.227583333333335,12.085999999999999,9.792249999999996,27.74179194076389,0.0,0.0,0.0,0.0,0.0,None,0.0,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.27281126433401914,873.0,11562.0,12240.0,12385.0,9907.0,11817.0,12073.0,11317.285714285714,889.7231244017472,11314.068965517241,852.831122582497,-678.0,1655.0,268.8,281.2,224.2,264.8,260.5142857142857,20.452907582332344,260.19310344827585,18.9486511211314,5.652250000000002,11.239999999999995,27.631261031979168,31493.0,57.0,0.0,1355.0
2015-05-26,12306.0,0.0,290.3,31.136000000000003,36.854,27.002,61.43333333333333,34.63816666666667,40.888000000000005,8.5,6.136000000000003,11.854,9.63816666666667,27.607227133333335,1.0,0.0,0.0,0.0,0.0,None,0.0,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831,874.0,12962.0,11562.0,12240.0,10511.0,11422.0,11815.0,11753.714285714286,829.9129902758148,11396.862068965518,892.7238304416585,1400.0,2451.0,279.7,268.8,243.6,262.5,268.4428571428571,13.658069305097497,261.7206896551724,18.662019859106415,6.227583333333335,12.085999999999999,27.74179194076389,35550.0,71.0,0.0,1424.0
2015-05-27,13059.0,0.0,278.0,30.897083333333335,36.73,26.613999999999997,61.63999999999999,34.108666666666664,40.814,8.06,5.897083333333335,11.729999999999997,9.108666666666664,27.437626691666665,2.0,0.0,0.0,0.0,0.0,None,0.0,0.5751899607119775,-0.8180198708443175,-0.9410336347451197,0.3383130181923076,875.0,12306.0,12962.0,11562.0,11136.0,10436.0,11059.0,12010.142857142857,636.7789853555565,11481.206896551725,857.1764853830285,-656.0,1170.0,290.3,279.7,257.1,245.2,275.1142857142857,10.553582104578322,263.5655172413793,18.754642774944244,6.136000000000003,11.854,27.607227133333335,35293.0,79.0,0.0,1386.0
2015-05-28,11915.0,0.0,258.8,30.10366666666667,35.448,25.876,67.12583333333333,34.07875,40.378,6.5,5.103666666666669,10.448,9.07875,27.282400204305556,3.0,0.0,0.0,0.0,0.0,None,0.0,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,876.0,13059.0,12306.0,12962.0,11480.0,11059.0,11665.0,12284.857142857143,611.0953085979752,11544.793103448275,903.8480189607747,753.0,1579.0,278.0,290.3,271.7,246.2,278.09999999999997,6.948381106414421,264.3724137931035,18.85822852898,5.897083333333335,11.729999999999997,27.437626691666665,31956.0,67.0,0.0,1610.0
2015-05-29,11967.0,0.0,264.7,30.20525,35.7,26.406,66.60499999999999,34.144666666666666,40.44799999999999,6.459999999999999,5.2052499999999995,10.700000000000003,9.144666666666666,27.320627469374998,4.0,0.0,0.0,0.0,0.0,None,0.0,0.5467112728685939,-0.8373211953118121,-0.9155458729775467,0.40221356823680365,877.0,11915.0,13059.0,12306.0,12385.0,10907.0,12000.0,12347.0,532.6962862019146,11552.793103448275,906.138801229482,-1144.0,-470.0,258.8,278.0,277.0,246.3,276.25714285714287,9.97862000192594,264.33103448275864,18.869478444005075,5.103666666666669,10.448,27.282400204305556,33539.0,34.0,0.0,1794.0
2015-05-30,11859.0,0.0,270.1,29.764166666666668,35.428,26.432000000000002,69.05916666666667,34.25208333333333,41.446000000000005,6.4399999999999995,4.764166666666668,10.427999999999997,9.252083333333331,27.16659346423611,5.0,1.0,0.0,0.0,0.0,None,0.0,0.5322271388474397,-0.8466016020976267,-0.9011686968561569,0.4334685453485363,878.0,11967.0,11915.0,13059.0,12240.0,10320.0,11991.0,12287.285714285714,550.8459295440208,11558.620689655172,908.3129343456,52.0,-273.0,264.7,258.8,281.2,236.0,274.5,10.869222603295126,263.99655172413793,18.770331505532617,5.2052499999999995,10.700000000000003,27.320627469374998,30116.0,50.0,0.0,1269.0
